id,fecha,temperatura_abrigo_150cm,temperatura_abrigo_150cm_maxima,temperatura_abrigo_150cm_minima,temperatura_intemperie_5cm_minima,temperatura_intemperie_50cm_minima,temperatura_suelo_5cm_media,temperatura_suelo_10cm_media,temperatura_inte_5cm,temperatura_intemperie_150cm_minima,humedad_suelo,precipitacion_pluviometrica,granizo,nieve,heliofania_efectiva,heliofania_relativa,tesion_vapor_media,humedad_media,humedad_media_8_14_20,rocio_medio,duracion_follaje_mojado,velocidad_viento_200cm_media,direccion_viento_200cm,velocidad_viento_1000cm_media,direccion_viento_1000cm,velocidad_viento_maxima,presion_media,radiacion_global,radiacion_neta,evaporacion_tanque,evapotranspiracion_potencial,profundidad_napa,horas_frio,unidad_frio
NH0472,1965-06-09,12.25,13.6,10.9,10.5,,,,,,,0,0,0,0,0,12.9,,90,10.7,,5.6,,7,,,,3.2,,,0.7,,0,
NH0472,1965-06-10,11.8,15.1,8.5,9.5,,,,,,,0,0,0,2.2,22,10.5,,75,7.7,,5.6,,7,,,,5.3,,,1,,0,
NH0472,1965-06-11,8.7,14.8,2.6,-0.6,,,,,,,0,0,0,1.1,11,9.6,,87,6.4,,2.4,,3,,,,4.2,,,0.6,,8.655738,
NH0472,1965-06-12,10.35,16.4,4.3,1.1,,,,,,,0,0,0,7.4,74,11.9,,84,9.5,,10.4,,13,,,,10.3,,,0.5,,5.355372,
NH0472,1965-06-13,12.7,17.4,8,6.5,,,,,,,0,0,0,6.2,62,13.5,,86,11.4,,7.2,,9,,,,9.1,,,0.6,,0,
NH0472,1965-06-14,13.6,19.4,7.8,3.3,,,,,,,0,0,0,6.2,62,12.9,,88,10.7,,4,,5,,,,9.1,,,0.7,,0,
NH0472,1965-06-15,11.75,18.1,5.4,2.5,,,,,,,0,0,0,1.3,13,14.5,,93,12.5,,4,,5,,,,4.4,,,0.4,,3.023622,
NH0472,1965-06-16,16.45,21.5,11.4,7.9,,,,,,,0,0,0,4.8,48,18.2,,92,16,,4,,5,,,,7.7,,,0.6,,0,
NH0472,1965-06-17,18,22.7,13.3,9.4,,,,,,,0,0,0,1.6,16,20.7,,93,18.1,,4.8,,6,,,,4.7,,,0.5,,0,
NH0472,1965-06-18,18.8,23.7,13.9,12,,,,,,,0,0,0,2.7,27,21.2,,94,18.4,,2.4,,3,,,,5.7,,,0.7,,0,
NH0472,1965-06-19,18.7,25.5,11.9,14.1,,,,,,,0,0,0,7.4,74,20,,85,17.5,,10.4,,13,,,,10.2,,,1,,0,
NH0472,1965-06-20,18.2,24.5,11.9,15.2,,,,,,,0,0,0,8.7,87,19.3,,79,16.9,,12.8,,16,,,,11.4,,,1.1,,0,
NH0472,1965-06-21,19.65,24.5,14.8,12.5,,,,,,,0,0,0,8.2,82,18.6,,84,16.4,,7.2,,9,,,,10.9,,,1.3,,0,
NH0472,1965-06-22,18.95,24.5,13.4,10.5,,,,,,,0,0,0,0,0,15,,94,13,,5.6,,7,,,,3.1,,,1.5,,0,
NH0472,1965-06-23,18.5,23.1,13.9,11.7,,,,,,,0,0,0,3,30,20,,88,17.5,,7.2,,9,,,,6,,,0.8,,0,
NH0472,1965-06-24,21.2,24,18.4,16,,,,,,,0,0,0,5.1,51,21.7,,86,18.8,,12.8,,16,,,,8,,,1.5,,0,
NH0472,1965-06-25,18.95,24.5,13.4,12.8,,,,,,,0,0,0,5.1,51,21.7,,88,18.8,,8.8,,11,,,,8,,,0.8,,0,
NH0472,1965-06-26,22.25,26,18.5,15.5,,,,,,,0,0,0,7.1,71,22.8,,85,19.6,,12.8,,16,,,,9.9,,,1.7,,0,
NH0472,1965-06-27,20.5,25.5,15.5,13.8,,,,,,,0,0,0,5.4,54,21.6,,88,18.7,,4.8,,6,,,,8.3,,,1.1,,0,
NH0472,1965-06-28,19.9,25,14.8,14,,,,,,,0.5,0,0,4.9,49,19.2,,83,16.9,,15.2,,19,,,,7.8,,,1.7,,0,
NH0472,1965-06-29,14,17,11,11,,,,,,,6.5,0,0,0,0,14.8,,92,12.8,,14.4,,18,,,,3.1,,,0.8,,0,
NH0472,1965-06-30,11.6,15.1,8.1,5.6,,,,,,,0,0,0,0,0,13.2,,91,11.1,,10.4,,13,,,,3.1,,,0.5,,0,
NH0472,1965-07-01,12.9,15.5,10.3,10,,,,,,,0,0,0,5.6,56,11.1,,71,8.5,,15.2,,19,,,,8.5,,,1.5,,0,
NH0472,1965-07-02,14.2,16.6,11.8,10,,,,,,,0.5,0,0,0,0,15.8,,94,13.8,,8,,10,,,,3.2,,,0.5,,0,
NH0472,1965-07-03,13.6,16.6,10.6,10,,,,,,,0,0,0,6,60,12.7,,80,10.5,,18.4,,23,,,,9,,,1.4,,0,
NH0472,1965-07-04,,11.5,,-3,,,,,,,0,0,0,8,80,6.5,,79,0.9,,13.6,,17,,,,10.9,,,,,,
NH0472,1965-07-05,3.3,10.5,-3.9,-7.7,,,,,,,0,0,0,7.8,78,4.6,,58,-3.8,,0.8,,1,,,,10.8,,,0.5,,18.16667,
NH0472,1965-07-06,4.6,12.5,-3.3,-7.4,,,,,,,0,0,0,7.9,79,6.9,,77,1.7,,4,,5,,,,10.9,,,0.4,,15.64557,
NH0472,1965-07-07,6.95,11.4,2.5,-3,,,,,,,0,0,0,1.4,14,7,,73,1.9,,3.2,,4,,,,4.6,,,0.8,,12.13483,
NH0472,1965-07-08,5.85,14.5,-2.8,-4.5,,,,,,,0,0,0,5.7,57,7.4,,47,2.7,,4.8,,6,,,,8.8,,,0.6,,13.59538,
NH0472,1965-07-09,7.75,11.3,4.2,2,,,,,,,0,0,0,0,0,9.1,,87,5.6,,18.4,,23,,,,3.2,,,1,,9.464788,
NH0472,1965-07-10,5.85,11.1,0.6,1.5,,,,,,,0,0,0,4,40,6.4,,83,0.6,,8.8,,11,,,,7.2,,,1,,14.62857,
NH0472,1965-07-11,2.35,10,-5.3,-7.7,,,,,,,0,0,0,7.7,76,5.5,,57,-1.4,,13.6,,17,,,,10.9,,,0.8,,19.29412,
NH0472,1965-07-12,9.85,14.3,5.4,3.8,,,,,,,0,0,0,8.4,83,8.1,,71,3.9,,18.4,,23,,,,11.6,,,1.8,,4.314607,
NH0472,1965-07-13,6.4,10.2,2.6,1.9,,,,,,,0,0,0,4.7,46,8.1,,81,3.9,,19.2,,24,,,,8,,,1,,13.89474,
NH0472,1965-07-14,5.8,10.7,0.9,0.6,,,,,,,0,0,0,0.8,8,7.4,,79,2.7,,15.2,,19,,,,4.1,,,1.1,,14.93878,
NH0472,1965-07-15,3.2,8.9,-2.5,-3.9,,,,,,,0,0,0,8.1,80,6.4,,81,0.6,,2.4,,3,,,,11.4,,,0.4,,20,
NH0472,1965-07-16,2.7,10,-4.6,-6.4,,,,,,,0,0,0,8.5,83,6.2,,65,0.2,,6.4,,8,,,,11.9,,,0.5,,19.06849,
NH0472,1965-07-17,6.2,10.5,1.9,-0.7,,,,,,,0,0,0,8.3,81,7.2,,79,2.3,,6.4,,8,,,,11.7,,,0.7,,14.23256,
NH0472,1965-07-18,5.3,9,1.6,-0.4,,,,,,,7,0,0,0,0,9.8,,94,6.7,,9.6,,12,,,,3.4,,,0.4,,17.51351,
NH0472,1965-07-19,6.7,10,3.4,0.5,,,,,,,0,0,0,4.9,48,8.5,,85,4.6,,17.6,,22,,,,8.4,,,0.9,,13.09091,
NH0472,1965-07-20,6.35,13.4,-0.7,-2,,,,,,,0,0,0,8.7,85,8.2,,83,4.1,,4.8,,6,,,,12.3,,,0.6,,13.10638,
NH0472,1965-07-21,9.75,15.6,3.9,0.4,,,,,,,0,0,0,5.2,51,10.1,,80,7.1,,14.4,,18,,,,8.8,,,1.1,,6.358974,
NH0472,1965-07-22,13.75,19.1,8.4,6.6,,,,,,,0,0,0,8,78,10.4,,78,7.5,,8.8,,11,,,,11.7,,,1.6,,0,
NH0472,1965-07-23,18.25,25,11.5,9.5,,,,,,,0,0,0,5,48,17.9,,72,15.8,,14.4,,18,,,,8.7,,,1.6,,0,
NH0472,1965-07-24,21.75,25.3,18.2,17.9,,,,,,,0,0,0,2.4,23,17.8,,69,15.7,,20,,25,,,,6,,,3.1,,0,
NH0472,1965-07-25,22.25,26.4,18.1,15.5,,,,,,,12,0,0,3.2,31,17.9,,61,15.8,,24,,30,,,,6.9,,,3.7,,0,
NH0472,1965-07-26,17.9,23.9,11.9,11.9,,,,,,,20,0,0,0,0,14.8,,94,12.8,,16.8,,21,,,,3.6,,,2.3,,0,
NH0472,1965-07-27,14.65,16,13.3,13.5,,,,,,,2.5,0,0,0,0,17,,93,15,,9.6,,12,,,,3.6,,,0.5,,0,
NH0472,1965-07-28,12.1,14.8,9.4,9.6,,,,,,,0,0,0,0,0,11.9,,89,9.5,,4.8,,6,,,,3.6,,,0.9,,0,
NH0472,1965-07-29,15.05,20.1,10,9,,,,,,,0,0,0,4.3,41,15.8,,88,13.8,,6.4,,8,,,,8.2,,,0.9,,0,
NH0472,1965-07-30,17.2,22.5,11.9,9.8,,,,,,,0,0,0,9,86,19.4,,86,17,,21.6,,27,,,,13.3,,,1.2,,0,
NH0472,1965-07-31,16.5,19,14,9.6,,,,,,,0,0,0,0.3,3,16.9,,94,14.9,,12,,15,,,,4,,,1.1,,0,
NH0472,1965-08-01,14.35,16.3,12.4,,,,,,,,4.5,0,0,0,0,,,,,,,,,,,,3.7,,,,,0,
NH0472,1965-08-02,11.55,15,8.1,13.5,,,,,,,0,0,0,1.5,14,,,,,,,,,,,,5.4,,,,,0,
NH0472,1965-08-03,8.8,17.6,0,-4.5,,,,,,,0,0,0,9.5,90,8.7,,75,5,,4,,5,,,,14.2,,,1,,9.545454,
NH0472,1965-08-04,9.400001,17.6,1.2,-2.4,,,,,,,0,0,0,9.4,89,,,,,,,,,,,,14.2,,,,,8.487805,
NH0472,1965-08-05,10.75,19.1,2.4,-1.8,,,,,,,0,0,0,9.5,90,,,,,,,,,,,,14.4,,,,,6.610778,
NH0472,1965-08-06,14.55,23.5,5.6,2.4,,,,,,,0,0,0,9,85,,,,,,,,,,,,14,,,,,1.877095,
NH0472,1965-08-07,20.65,26,15.3,10.6,,,,,,,0,0,0,7.1,67,,,,,,,,,,,,11.9,,,,,0,
NH0472,1965-08-08,23,27,19,16.6,,,,,,,0,0,0,8,75,,,,,,,,,,,,13,,,,,0,
NH0472,1965-08-09,23.9,27.4,20.4,19.9,,,,,,,0,0,0,6.1,57,,,,,,,,,,,,10.9,,,,,0,
NH0472,1965-08-10,22.4,26,18.8,16,,,,,,,0,0,0,2.9,27,,,,,,,,,,,,7.3,,,,,0,
NH0472,1965-08-11,21.9,29.5,14.3,11.9,,,,,,,0,0,0,3.8,35,,,,,,,,,,,,8.4,,,,,0,
NH0472,1965-08-12,10.15,17.4,2.9,-1,,,,,,,0,0,0,8.4,78,,,,,,,,,,,,13.8,,,,,6.786206,
NH0472,1965-08-13,12.55,15.6,9.5,10.2,,,,,,,0,0,0,0,0,,,,,,,,,,,,4.1,,,,,0,
NH0472,1965-08-14,10.95,19,2.9,0.4,,,,,,,0,0,0,7.9,73,,,,,,,,,,,,13.4,,,,,6.111801,
NH0472,1965-08-15,14.9,20.4,9.4,6,,,,,,,0,0,0,5.3,49,,,,,,,,,,,,10.5,,,,,0,
NH0472,1965-08-16,13.15,18,8.3,6.6,,,,,,,3,0,0,3.6,33,,,,,,,,,,,,8.5,,,,,0,
NH0472,1965-08-17,9.95,13.5,6.4,5.2,,,,,,,5.5,0,0,0,0,,,,,,,,,,,,4.3,,,,,2.028169,
NH0472,1965-08-18,7.25,12.1,2.4,4,,,,,,,0,0,0,6.4,58,,,,,,,,,,,,11.9,,,,,11.38144,
NH0472,1965-08-19,4.4,11.5,-2.7,-6.5,,,,,,,0,0,0,3.6,33,,,,,,,,,,,,8.7,,,,,16.39437,
NH0472,1965-08-20,4.1,11.8,-3.6,-7,,,,,,,0,0,0,9.2,83,,,,,,,,,,,,15.5,,,,,16.51948,
NH0472,1965-08-21,6.4,12.9,-0.1,-4.1,,,,,,,0,0,0,9.5,86,,,,,,,,,,,,16,,,,,13.10769,
NH0472,1965-08-22,9.1,16,2.2,-5,,,,,,,0,0,0,9.9,89,,,,,,,,,,,,16.5,,,,,8.347826,
NH0472,1965-08-23,9.15,16.4,1.9,-2,,,,,,,0,0,0,5,45,,,,,,,,,,,,10.7,,,,,8.441379,
NH0472,1965-08-24,10,13.5,6.5,3.5,,,,,,,0,0,0,10,90,,,,,,,,,,,,17,,,,,1.714286,
NH0472,1965-08-25,7.25,13.5,1,-1,,,,,,,0.5,0,0,0,0,,,,,,,,,,,,4.6,,,,,11.52,
NH0472,1965-08-26,11.7,14,9.4,10,,,,,,,0,0,0,0,0,,,,,,,,,,,,4.6,,,,,0,
NH0472,1965-08-27,9.8,17.4,2.2,-1.1,,,,,,,0,0,0,9.5,85,,,,,,,,,,,,16.7,,,,,7.578948,
NH0472,1965-08-28,5.95,13.1,-1.2,-3.1,,,,,,,0,0,0,9.2,82,,,,,,,,,,,,16.4,,,,,13.76224,
NH0472,1965-08-29,11.35,17.4,5.3,4,,,,,,,0,0,0,5.9,52,,,,,,,,,,,,12.2,,,,,3.371901,
NH0472,1965-08-30,7.95,15,0.9,-0.9,,,,,,,0,0,0,1,9,,,,,,,,,,,,6.1,,,,,10.38298,
NH0472,1965-08-31,11.2,13.4,9,6,,,,,,,0,0,0,0,0,,,,,,,,,,,,4.8,,,,,0,
NH0472,1965-09-01,14.95,19.8,10.1,10,,,,,,,0,0,0,5,44,,,,,,,,,,,,11.4,,,,,0,
NH0472,1965-09-02,12.65,20.2,5.1,1.5,,,,,,,0,0,0,0.9,8,,,,,,,,,,,,6.1,,,,,3.019868,
NH0472,1965-09-03,12.4,18.9,5.9,3.5,,,,,,,0,0,0,6.5,57,,,,,,,,,,,,13.5,,,,,2.030769,
NH0472,1965-09-04,12.2,15,9.4,11,,,,,,,0,0,0,1.2,10,,,,,,,,,,,,6.5,,,,,0,
NH0472,1965-09-05,9.6,14.5,4.7,3.6,,,,,,,0,0,0,1.2,10,,,,,,,,,,,,6.5,,,,,5.632653,
NH0472,1965-09-06,6.7,15.4,-2,-5.5,,,,,,,0,0,0,9,78,,,,,,,,,,,,17.1,,,,,12.41379,
NH0472,1965-09-07,9.650001,17.7,1.6,3,,,,,,,0,0,0,9,78,,,,,,,,,,,,17.3,,,,,8.049689,
NH0472,1965-09-08,12.2,15.5,8.9,5,,,,,,,0,0,0,0,0,,,,,,,,,,,,5.1,,,,,0,
NH0472,1965-09-09,14.95,19.5,10.4,11.5,,,,,,,0,0,0,6.8,58,,,,,,,,,,,,14.4,,,,,0,
NH0472,1965-09-10,10.45,16.5,4.4,1.5,,,,,,,0,0,0,1.6,14,,,,,,,,,,,,7.5,,,,,5.157024,
NH0472,1965-09-11,8.2,17,-0.6,-3,,,,,,,0,0,0,8.7,74,,,,,,,,,,,,17.2,,,,,10.36364,
NH0472,1965-09-12,12,21.6,2.4,-3,,,,,,,0,0,0,8.7,74,,,,,,,,,,,,17.3,,,,,5.75,
NH0472,1965-09-13,14.2,19.4,9,7.5,,,,,,,0,0,0,3.2,27,,,,,,,,,,,,9.8,,,,,0,
NH0472,1965-09-14,7.4,15.4,-0.6,-2,,,,,,,0,0,0,9.5,80,,,,,,,,,,,,18.6,,,,,11.4,
NH0472,1965-09-15,8.9,18.9,-1.1,-5.1,,,,,,,0,0,0,9.6,81,,,,,,,,,,,,18.9,,,,,9.72,
NH0472,1965-09-16,14.3,19.7,8.9,7,,,,,,,6,0,0,3.7,31,,,,,,,,,,,,10.7,,,,,0,
NH0472,1965-09-17,11.9,13.9,9.9,11,,,,,,,15,0,0,0,0,,,,,,,,,,,,5.5,,,,,0,
NH0472,1965-09-18,11.1,13.3,8.9,8.7,,,,,,,1,0,0,0,0,,,,,,,,,,,,5.6,,,,,0,
NH0472,1965-09-19,11.25,20,2.5,0,,,,,,,0,0,0,8.5,71,,,,,,,,,,,,17.8,,,,,6.171429,
NH0472,1965-09-20,14.8,23.8,5.8,3.6,,,,,,,0,0,0,8.7,72,,,,,,,,,,,,18.1,,,,,1.6,
NH0472,1965-09-21,16.75,24,9.5,4.6,,,,,,,0,0,0,8.4,70,,,,,,,,,,,,17.9,,,,,0,
NH0472,1965-09-22,17.3,25,9.6,5.5,,,,,,,0,0,0,8.4,70,,,,,,,,,,,,18,,,,,0,
NH0472,1965-09-23,19.85,28.2,11.5,8.5,,,,,,,0,0,0,4.1,34,,,,,,,,,,,,11.8,,,,,0,
NH0472,1965-09-24,16.65,24.4,8.9,17.5,,,,,,,2,1,0,1.5,12,,,,,,,,,,,,8,,,,,0,
NH0472,1965-09-25,8.349999,15.9,0.8,-1.6,,,,,,,0,0,0,8.5,70,,,,,,,,,,,,18.4,,,,,9.854304,
NH0472,1965-09-26,10.9,21.8,0,-4,,,,,,,0,0,0,8.3,68,,,,,,,,,,,,18.2,,,,,7.706422,
NH0472,1965-09-27,16.05,28.2,3.9,0.1,,,,,,,0,0,0,8.3,68,,,,,,,,,,,,18.3,,,,,3.061728,
NH0472,1965-09-28,17.65,25.7,9.6,7.6,,,,,,,0,0,0,8.3,68,,,,,,,,,,,,18.4,,,,,0,
NH0472,1965-09-29,16.65,22.5,10.8,7.9,,,,,,,3.5,0,0,1.6,13,,,,,,,,,,,,8.4,,,,,0,
NH0472,1965-09-30,15.15,25,5.3,1.2,,,,,,,0,0,0,8.2,66,,,,,,,,,,,,18.3,,,,,2.071066,
NH0472,1965-10-01,10.6,17.7,3.5,1.7,,,,,,,0,0,0,8.9,72,,,,,,,,,,,,19.6,,,,,5.915493,
NH0472,1965-10-02,12.6,22.8,2.4,-3.5,,,,,,,0,0,0,9.2,74,,,,,,,,,,,,20.1,,,,,5.411765,
NH0472,1965-10-03,17.85,26.4,9.3,3.4,,,,,,,0.5,0,0,9.8,79,,,,,,,,,,,,21.2,,,,,0,
NH0472,1965-10-04,19.6,29.9,9.3,3.5,,,,,,,0,0,0,8.6,69,,,,,,,,,,,,19.4,,,,,0,
NH0472,1965-10-05,18.25,22,14.5,11.6,,,,,,,2,0,0,2.9,23,,,,,,,,,,,,10.7,,,,,0,
NH0472,1965-10-06,18.65,24,13.3,11.5,,,,,,,0,0,0,1.2,10,,,,,,,,,,,,8.3,,,,,0,
NH0472,1965-10-07,18.3,24.8,11.8,9.1,,,,,,,0,0,0,5.9,47,,,,,,,,,,,,15.5,,,,,0,
NH0472,1965-10-08,21,30.1,11.9,8.2,,,,,,,0,0,0,9.2,73,,,,,,,,,,,,20.7,,,,,0,
NH0472,1965-10-09,21.55,29.6,13.5,16.6,,,,,,,0,0,0,0.5,4,,,,,,,,,,,,7.2,,,,,0,
NH0472,1965-10-10,11.75,19.8,3.7,2.4,,,,,,,0,0,0,9.5,75,,,,,,,,,,,,21.3,,,,,4.919255,
NH0472,1965-10-11,12.45,19.5,5.4,-0.6,,,,,,,0,0,0,9.3,73,,,,,,,,,,,,21.1,,,,,2.723404,
NH0472,1965-10-12,16.05,21.6,10.5,7.7,,,,,,,0,0,0,9.7,76,,,,,,,,,,,,21.8,,,,,0,
NH0472,1965-10-13,15.35,26,4.7,2.9,,,,,,,0,0,0,9.8,77,,,,,,,,,,,,22.1,,,,,2.59155,
NH0472,1965-10-14,17.85,28.8,6.9,3.6,,,,,,,0,0,0,8.6,67,,,,,,,,,,,,20.2,,,,,0.1095889,
NH0472,1965-10-15,22.5,33.4,11.6,8.3,,,,,,,9.5,0,0,9.6,75,,,,,,,,,,,,22,,,,,0,
NH0472,1965-10-16,23.6,32.3,14.9,10.7,,,,,,,0,0,0,9.8,76,,,,,,,,,,,,22.3,,,,,0,
NH0472,1965-10-17,20.8,25.1,16.5,14.5,,,,,,,0,0,0,0,0,,,,,,,,,,,,6.7,,,,,0,
NH0472,1965-10-18,20.05,23.9,16.2,16.4,,,,,,,0,0,0,3,23,,,,,,,,,,,,11.6,,,,,0,
NH0472,1965-10-19,16.5,23.1,9.9,6,,,,,,,0,0,0,0.5,4,,,,,,,,,,,,7.7,,,,,0,
NH0472,1965-10-20,15.1,21.1,9.1,5.9,,,,,,,0,0,0,9.7,75,,,,,,,,,,,,22.6,,,,,0,
NH0472,1965-10-21,19,21,17,13.4,,,,,,,6.5,0,0,0,0,,,,,,,,,,,,6.9,,,,,0,
NH0472,1965-10-22,18.85,22.3,15.4,14.5,,,,,,,0,0,0,3.7,28,,,,,,,,,,,,12.9,,,,,0,
NH0472,1965-10-23,16.95,22.6,11.3,8.9,,,,,,,36.5,0,0,2.5,19,,,,,,,,,,,,11,,,,,0,
NH0472,1965-10-24,18.4,23.5,13.3,12.9,,,,,,,0,0,0,7.8,59,,,,,,,,,,,,19.6,,,,,0,
NH0472,1965-10-25,17.4,26.4,8.4,6.8,,,,,,,0,0,0,10.7,81,,,,,,,,,,,,24.4,,,,,0,
NH0472,1965-10-26,21,27.3,14.7,10.5,,,,,,,0,0,0,10.7,81,,,,,,,,,,,,24.6,,,,,0,
NH0472,1965-10-27,18.8,22.7,14.9,15.4,,,,,,,0,0,0,6.6,50,,,,,,,,,,,,17.9,,,,,0,
NH0472,1965-10-28,15.35,22,8.7,6.5,,,,,,,0,0,0,9,68,,,,,,,,,,,,22,,,,,0,
NH0472,1965-10-29,17.45,25.7,9.2,4.8,,,,,,,0,0,0,10,75,,,,,,,,,,,,23.6,,,,,0,
NH0472,1965-10-30,17.65,24.4,10.9,8.9,,,,,,,0,0,0,10.3,77,,,,,,,,,,,,24.1,,,,,0,
NH0472,1965-10-31,18.65,25.1,12.2,7,,,,,,,0,0,0,10.3,77,,,,,,,,,,,,24.2,,,,,0,
NH0472,1965-11-01,19.05,26.7,11.4,8.9,,,,,,,0,0,0,10.5,79,14.5,,64,12.5,,8.8,,11,,,,24.7,,,4.8,,0,
NH0472,1965-11-02,21.6,27.6,15.6,9.6,,,,,,,19,0,0,2.7,20,18.2,,67,16,,14.4,,18,,,,11.8,,,3.9,,0,
NH0472,1965-11-03,17.9,21.5,14.3,14.6,,,,,,,0,0,0,6.5,48,14.9,,74,12.9,,12,,15,,,,18.2,,,4,,0,
NH0472,1965-11-04,13.5,17.5,9.5,8.8,,,,,,,0,0,0,9.5,71,10.3,,60,7.4,,12,,15,,,,23.2,,,4.2,,0,
NH0472,1965-11-05,16.05,21,11.1,10.2,,,,,,,0,0,0,2.6,19,12.5,,63,10.3,,14.4,,18,,,,11.7,,,3.4,,0,
NH0472,1965-11-06,15.85,22.4,9.3,13,,,,,,,0,0,0,2.2,16,15.3,,72,13.3,,12,,15,,,,11.1,,,2.5,,0,
NH0472,1965-11-07,18,22.9,13.1,15,,,,,,,0,0,0,6.4,47,18.7,,77,16.4,,14.4,,18,,,,18.2,,,3.4,,0,
NH0472,1965-11-08,21.8,27.2,16.4,14.5,,,,,,,0,0,0,9,66,19.3,,69,16.9,,14.4,,18,,,,22.6,,,5.3,,0,
NH0472,1965-11-09,21.2,25,17.4,16.4,,,,,,,24,0,0,0.6,4,19.1,,71,16.8,,20.8,,26,,,,8.5,,,3.6,,0,
NH0472,1965-11-10,19.6,24.8,14.4,13.4,,,,,,,0,0,0,5,37,17.2,,80,15.1,,8,,10,,,,15.9,,,3.6,,0,
NH0472,1965-11-11,15.6,20,11.2,11.1,,,,,,,0,0,0,10.9,80,12,,62,9.7,,19.2,,24,,,,25.9,,,5.4,,0,
NH0472,1965-11-12,13.3,16.2,10.4,9.8,,,,,,,0,0,0,0,0,9.5,,64,6.2,,19.2,,24,,,,7.6,,,3.5,,0,
NH0472,1965-11-13,14.4,19.6,9.2,7.6,,,,,,,0,0,0,3.6,26,11.9,,67,9.5,,8,,10,,,,13.7,,,2.9,,0,
NH0472,1965-11-14,14.1,21.8,6.4,4,,,,,,,0,0,0,11,80,12.9,,65,10.7,,5.6,,7,,,,26.3,,,3.9,,0.9350648,
NH0472,1965-11-15,16.2,24.5,7.9,4.1,,,,,,,0,0,0,12.7,92,14.6,,65,12.6,,4.8,,6,,,,29.2,,,4.6,,0,
NH0472,1965-11-16,19.3,28.5,10.1,6.4,,,,,,,0,0,0,12.7,92,15.3,,56,13.3,,8,,10,,,,29.2,,,5.5,,0,
NH0472,1965-11-17,21.5,30.6,12.4,7.9,,,,,,,0,0,0,12.7,92,16.9,,56,14.9,,10.4,,13,,,,29.3,,,6.1,,0,
NH0472,1965-11-18,23.45,32.5,14.4,8,,,,,,,0,0,0,12.9,93,16.4,,51,14.4,,8,,10,,,,29.7,,,6.4,,0,
NH0472,1965-11-19,24.6,33.6,15.6,10.5,,,,,,,0,0,0,12.8,92,21.1,,55,18.4,,14.4,,18,,,,29.6,,,7.1,,0,
NH0472,1965-11-20,26,34.3,17.7,14,,,,,,,0,0,0,7.6,55,20.6,,54,18,,7.2,,9,,,,20.7,,,5.4,,0,
NH0472,1965-11-21,23.5,35.2,11.8,14.7,,,,,,,0,0,0,8.1,58,24,,58,20.4,,8.8,,11,,,,21.6,,,4.7,,0,
NH0472,1965-11-22,30.35,37.4,23.3,18.3,,,,,,,65,0,0,6.4,46,25.4,,55,21.4,,19.2,,24,,,,18.7,,,7.5,,0,
NH0472,1965-11-23,23.95,31.1,16.8,18.9,,,,,,,1,0,0,5.4,39,18.2,,73,16,,16.8,,21,,,,17.1,,,5.7,,0,
NH0472,1965-11-24,16.25,23,9.5,8,,,,,,,0,0,0,10.4,75,13.2,,63,11.1,,8,,10,,,,25.6,,,4.5,,0,
NH0472,1965-11-25,17.95,26.3,9.6,6.9,,,,,,,0,0,0,12.7,91,15.7,,61,13.7,,6.4,,8,,,,29.6,,,5.1,,0,
NH0472,1965-11-26,21.25,28.9,13.6,8,,,,,,,0,0,0,12.4,89,17.7,,60,15.6,,4.8,,6,,,,29.1,,,5.5,,0,
NH0472,1965-11-27,22.25,31,13.5,14.4,,,,,,,0,0,0,12.5,89,24.2,,68,20.6,,8,,10,,,,29.4,,,5.6,,0,
NH0472,1965-11-28,26.45,32,20.9,17.1,,,,,,,0,0,0,12.5,89,20,,63,17.5,,12.8,,16,,,,29.4,,,7.6,,0,
NH0472,1965-11-29,25.45,30.4,20.5,22.3,,,,,,,35.5,0,0,3.2,23,25.4,,79,21.4,,11.2,,14,,,,13.4,,,3.9,,0,
NH0472,1965-11-30,21.2,24.1,18.3,18,,,,,,,2,0,0,3.9,28,16.6,,69,14.6,,16.8,,21,,,,14.6,,,4.8,,0,
NH0472,1965-12-01,18.5,25.6,11.4,10,,,,,,,0,0,0,12.2,87,15.4,,62,13.4,,17.6,,22,,,,29,,,6,,0,
NH0472,1965-12-02,26.05,28.5,23.6,15.3,,,,,,,0,0,0,11,78,25.3,,79,21.3,,6.4,,8,,,,26.9,,,6.1,,0,
NH0472,1965-12-03,27.6,33.9,21.3,18.5,,,,,,,89,0,0,8.8,62,27.6,,78,22.7,,12,,15,,,,23.1,,,6.2,,0,
NH0472,1965-12-04,23,28,18,18.5,,,,,,,6,0,0,3.7,26,25.7,,86,21.5,,6.4,,8,,,,14.4,,,3.1,,0,
NH0472,1965-12-05,22.65,28,17.3,16.4,,,,,,,0,0,0,10.5,74,21.9,,73,19,,12,,15,,,,26.1,,,5.7,,0,
NH0472,1965-12-06,24.8,30.6,19,17.5,,,,,,,53,0,0,11.3,80,23.9,,73,20.4,,21.6,,27,,,,27.5,,,7.1,,0,
NH0472,1965-12-07,19.05,23,15.1,18.5,,,,,,,13,0,0,2.3,16,17.4,,79,15.3,,12,,15,,,,12,,,3.2,,0,
NH0472,1965-12-08,18.35,22,14.7,13.5,,,,,,,0,0,0,6,42,14.3,,64,12.3,,15.2,,19,,,,18.4,,,4.7,,0,
NH0472,1965-12-09,22.15,27.9,16.4,14.1,,,,,,,72,0,0,5.7,40,23.1,,76,19.8,,8,,10,,,,17.9,,,3.8,,0,
